CONTROL,KAMG_fl,Blue,Green,Red,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,NDVI,VH,VV,C,predicted
6:37:22,320,0.09065909208585704,0.07439849691875113,0.05815604247296273,0.080163956176814,0.1465612489688605,0.17137408570159973,0.16689937351441575,0.19039527968255218,0.13112020531681973,0.06782061560737201,0.4834699911475099,-15.24432668425973,-10.75582787718355,89.78623015297667,93.02987063937317
6:211:11,320,0.08777953555185329,0.07231777690266086,0.05214116346990105,0.07483059614511868,0.15427753661074897,0.18068427134143936,0.17672760601783233,0.1986574628751976,0.11493144879761816,0.0565483048603993,0.5436585286561552,-14.626424331003946,-10.17392259056888,83.76061857392172,98.99629254597825
6:213:18,320,0.0870003727170216,0.06951279185151842,0.04699881262946066,0.06908486606367574,0.16166174709607092,0.1964410926147941,0.19103834629684088,0.21448197207644878,0.09932341347728361,0.04371593573819984,0.6032947737587201,-15.396399684295599,-10.86786830619,83.24228196370782,100.13267598578565
7:183:11,320,0.09143708324509661,0.07448999202521958,0.052992346608607147,0.07440854541273494,0.15954758659959542,0.18975243982824624,0.18463119036164868,0.20835505486086475,0.11522846240821559,0.05444975564112197,0.5532566742740707,-15.489849398056565,-10.838865039238769,87.53041288165177,103.57455470131691
2:63:14,320,0.08366219417258866,0.06871272627974313,0.04207432366729188,0.0722024971700897,0.2028195128283775,0.25583149525273363,0.24921262704896557,0.2849096694803299,0.13268668904812547,0.054726892047527245,0.707914334989687,-15.068337127045703,-9.64879474294439,79.68518082842154,91.96638165493302
2:273:20,320,0.09053033170927026,0.07502739406572893,0.055450017872166815,0.07796035912202218,0.1528135825150859,0.17986007946621918,0.1712676708744505,0.19978642313668252,0.12862508405046186,0.06507403798938005,0.5099794560978547,-14.507094983047645,-9.992114131593414,87.11331294783152,89.30327341348847
3:37:6,320,0.08535674328580868,0.06740434914670412,0.044174793259293015,0.06640334824903346,0.15401711542267452,0.1869066718572157,0.18084953806899023,0.20638450095893046,0.10231399240837528,0.04562136872802492,0.6069113896384901,-14.65097695583342,-10.504614181740022,88.13920167094969,106.75978342813005
3:24:32,320,0.08621012465608364,0.06941663843473268,0.04871060665138914,0.07174337049490323,0.15059731323793177,0.1801512921242645,0.17559148954033868,0.1990386260803916,0.115148937957232,0.05441316769875518,0.5652151079141714,-14.874995393108966,-10.175016673860386,90.9668336924563,102.07198834063941
3:185:8,320,0.08601252223021894,0.06955281778699206,0.04897653985302262,0.0718482164473226,0.14736330610611373,0.17289188392552382,0.16830147343588578,0.192277450830716,0.11577914534947185,0.056447739016403264,0.5490382445354824,-15.566289789248403,-11.125329624331059,89.61919872667524,93.97165937468552
3:129:7,320,0.08848727582534295,0.07197871806633592,0.050873970910219043,0.07334911934907774,0.14673088304301174,0.17240228378863354,0.1664771206121726,0.18888825578511462,0.10959001524910293,0.05503956916748956,0.5319280469699066,-14.932338133731337,-10.36929865918453,88.02610357283855,101.72952862794904
3:330:15,320,0.08829640804383695,0.0703684277215309,0.046511186879786004,0.07150963467061117,0.17214050732396902,0.20902085431488124,0.1978600356779325,0.2316724081914419,0.12559715771372587,0.053520958989952655,0.6176702425435986,-15.415244251353869,-10.228410174822631,90.22275021235804,103.32949457656191
3:350:4,320,0.08572845068624935,0.06960427164717822,0.04706062300531493,0.07041542450248325,0.15748385948062102,0.1895660176772012,0.1796977786723273,0.20631268631669927,0.09926157955883866,0.04543688358273292,0.5841114628983085,-14.66988047735734,-10.222716100635383,92.16047403476625,109.03919308648145
3:333:4,320,0.08946638043266343,0.07337019875641794,0.04559484118101286,0.07481615885911634,0.19977828111746154,0.24842518144919556,0.23488129071419867,0.2771342300818269,0.13290020155229207,0.05329547838919169,0.673198508870818,-16.05280371287591,-10.436938301095399,88.75181964705847,96.31056752721311
5:85:22,320,0.08390921942080387,0.06814186641708603,0.044955676750841514,0.0697261406273032,0.16131211634526557,0.1956111076647731,0.19120622035629659,0.21679318068067022,0.11320272950342182,0.05072282441852947,0.6158444486763033,-15.46610336087283,-10.56271992755491,84.97586195293422,92.2421601539697
5:49:39,320,0.08367964974109467,0.06682559912542506,0.04362443318753547,0.0672488903242535,0.15736024983921845,0.19026165618554536,0.18387038126956054,0.2100877217095275,0.09246075141486712,0.04036819287195314,0.616147085944792,-14.853349273903827,-10.559024635643041,84.83865913436973,105.32794336476243
6:199:20,320,0.0911151956114328,0.07454620299486658,0.049324020486910904,0.0767619962001804,0.18396563004024175,0.22588005888095813,0.22071178302854919,0.2525934761248574,0.12796404612010673,0.053967059982039996,0.6311056716893368,-15.42623245785386,-10.178780590951048,86.84140480134985,100.46834635960543
6:104:20,320,0.10173042327135337,0.08746667563128327,0.07533830722822946,0.09171949870425378,0.1724370172263685,0.2035293943897526,0.19793268065992933,0.2235711650185151,0.1599043573094589,0.09412871008144898,0.45378238529262854,-14.35651720787134,-9.903240654147577,90.9668336924563,84.45923007094001
7:174:25,320,0.08959334618023822,0.07389822118464245,0.05025741973960592,0.07956081760783555,0.1935507459555351,0.2358414015567176,0.22808734423037663,0.262479364401311,0.1357214136974099,0.057173698383393784,0.6381797313086252,-15.473660887049252,-10.47830842178292,84.88361143093836,93.47119275782218
7:99:15,320,0.09204101668241715,0.07876672466978647,0.05602785294156521,0.08634626142910834,0.19552744066151126,0.23698872507469324,0.21882984608376824,0.2622324449671263,0.14084510351584015,0.06078111433952545,0.5916916921349127,-16.01029752486801,-10.425598844889533,88.42819763218897,92.2158326326639
7:182:7,320,0.08578786987539756,0.07057733488033896,0.049744985111304034,0.07449603158275335,0.1661573039832845,0.19902476005634973,0.19396259721506687,0.2192283713413572,0.11272913799304976,0.05063435795788718,0.5908103142331904,-14.924511948124676,-10.598178935144015,84.60337849585505,97.28658145612665
