ID,TrSP,A,GS,RS,D,H,SI,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter
3:138:14,PISY,52,320,0.9,24,18,1,65.9007394745968,4.37172604905373,2.33016492456668,16.7793568682159,0.147900517460504,0.750305379978864,4.56913930696503,0.848231771910125,1.24382298869838,9.40543160067209
2:302:22,PISY,68,390,0.85,26,23,2,80.3962305237999,4.7809339230192,2.54779677015333,21.5179334408352,0.195889950567062,1.11947983558601,4.27931199366839,1.07914237804602,0.719333442209476,10.2198361476558
1:146:20,PISY,75,350,0.8,24,24,2,71.6438120546754,4.23380274359078,2.15008623015794,19.0369432793571,0.236144469144511,1.37844687733183,3.58499732260821,1.12481428963791,0.475222556942583,8.73679585363407
4:58:11,PISY,62,490,0.9,28,26,1,100.926373440935,5.99855088162596,2.93893012131311,24.8357480435926,0.159909930810512,1.02946825272273,4.51818709269228,1.18129338417489,0.823828245622191,8.86152150888229
7:149:9,PISY,80,380,0.7,36,25,0,76.3269018054301,4.49345308360613,1.704641641476,16.6354660113766,0.31715189649446,2.20807449168436,6.18884220716843,1.36236393966059,0.241798871812476,5.54755849500045
7:288:42,PISY,78,400,0.7,36,26,1,81.0030324408034,4.88358781135517,2.1692477843144,19.7898956605022,0.32248949234572,1.83084658042277,6.02620321100528,1.40567766572705,0.319734048215496,7.09347330412947
1:147:1,PISY,54,290,0.9,22,18,2,60.0569132863142,3.94528274832629,2.3280807262617502,16.6744722714061,0.153792361963978,0.708739247151802,3.99370052719261,0.830340723684227,1.30041454802745,10.5572484463734
3:172:17,PISY,61,280,0.8,22,19,1,57.5630411338129,3.62570219592173,1.84750192737077,14.3332801868509,0.212708694128534,1.11686219823735,3.67214371832176,0.913817414818163,0.995717655131007,7.72841863037216
1:41:19,PISY,65,300,0.8,28,22,2,61.8826137910267,3.84204828996432,2.12928952413133,16.7602940394,0.223253815592436,1.09614049783752,4.82740740252394,1.08975160382552,0.898715607361344,8.27666190900682
1:49:27,PISY,53,300,0.8,28,21,2,61.9741909780674,4.33392587296056,2.6591981090525,17.4306104856648,0.204238722360875,0.763952178475242,4.98232497482258,1.05003848029273,1.54571170499002,8.78773954194478
1:62:11,PISY,75,320,0.7,30,27,2,65.3314774157951,4.03803451372098,2.07336596090665,17.6153602471776,0.324877160304343,1.52017188574398,4.43017918557248,1.38537035909532,0.442931231771355,6.74513571101881
4:236:5,PISY,62,340,0.7,28,23,2,70.0390613047912,4.65293575381385,2.67537638319082,19.3977525148535,0.301141573560549,1.11563438788508,4.43967297148386,1.19854799850684,0.984432288041197,8.85824805657662
2:40:12,PISY,61,390,0.8,26,23,1,80.1770930078108,5.0500852014624,2.57330625598072,19.9642116888281,0.212708694128534,1.11686219823735,4.17653424312632,1.10878612652923,0.995717655131007,8.30744448277124
2:82:3,PISY,75,320,0.6,30,26,1,64.8034756941506,4.09418885221047,1.84015682512459,16.2492970262728,0.452943798397262,1.87464090894045,4.27272284031964,1.44016268562327,0.281291851334853,5.75605669357676
3:195:5,PISY,70,380,0.7,28,25,1,77.5434439891241,4.8074410336701,2.29139825934894,19.1812584991192,0.309623073487492,1.54977035851839,4.19529897266205,1.2810106629934,0.555727825327859,7.22827644134225
7:255:11,PISY,49,310,0.9,18,18,1,63.7368080594616,4.42388415740191,2.41679314599326,16.4453150034124,0.143834826083549,0.670412265873755,2.92788607236199,0.790504861573701,1.3445637894726,9.31827807374409
3:12:38,PISY,65,280,0.8,32,24,2,57.7571062049582,3.58591173730003,1.98733688918924,15.64294110344,0.223253815592436,1.09614049783752,5.59460026013893,1.20695426979412,0.898715607361344,6.8343458683096
2:4:10,PISY,50,270,0.8,24,19,1,55.4263904238496,3.97889652749406,2.22322395522633,14.3641464605642,0.194503930668276,0.777476051132259,4.20125046682036,0.933507104811489,1.509835586474,7.40199630270062
1:75:21,PISY,73,310,0.7,28,25,1,63.098907228502,3.86128868074296,1.79264769498553,15.5259272660336,0.31467794371238,1.65580551323217,4.19529897266205,1.2810106629934,0.455998158448323,5.89675183372657
3:278:26,PISY,60,340,0.8,28,23,1,69.9145937485015,4.44364144005983,2.2836770107413,17.459840914991,0.211204211709761,1.08513918530584,4.68387991018356,1.12910162048502,1.0451759179971,7.20064420617018
4:116:10,PISY,58,390,0.9,22,21,3,81.1389715134093,5.16582199457915,3.26581762596922,24.1077097771903,0.161805883534435,0.722614353847542,3.59681934590729,0.93903088451001,1.22157012468484,13.9293567964925
6:51:3,PISY,50,230,0.7,24,20,0,46.8172134437705,3.44551316520731,1.69224702743608,11.0087209524103,0.260798583819926,0.996457507969399,3.84590126934609,1.03232534724499,1.2366004817766,4.61956779054063
2:96:16,PISY,56,300,0.8,20,19,2,62.0110978838669,4.17817284377834,2.50019089977208,17.2453374919647,0.209399625139844,0.845133059091529,3.16872963911717,0.892726079979338,1.38768238195594,10.2626372152716
2:203:15,PISY,68,370,0.8,26,23,2,76.1860627750172,4.64175006841918,2.50645678346876,20.4957970433076,0.227378239001417,1.18100466676362,4.17653424312632,1.10878612652923,0.753594021982691,9.69574198623757
6:67:3,PISY,78,420,0.7,36,27,3,85.8407717875444,5.34131709456898,2.95896778997105,25.0203425854856,0.335839620492507,1.44432508003542,5.87373947645143,1.44865609061254,0.392076173192292,10.4437157662459
7:71:38,PISY,55,390,0.9,22,21,1,80.3841452462215,5.12807295107837,2.66592573169565,20.227922642719,0.151742305207435,0.832310941961617,3.59681934590729,0.93903088451001,1.12458283000009,9.46266359488
7:280:9,PISY,71,340,0.85,24,20,0,69.1818466868111,3.90480415205771,1.56562414145345,14.9748431037648,0.190016825301653,1.58345606700425,4.15729464762961,0.946509887391002,0.468845208962206,6.82892629906005
2:77:26,PISY,63,320,0.7,26,23,1,65.5704631094607,4.24860207061271,2.15169503841694,16.4769961312309,0.296660824370758,1.30199605462768,3.9587791636951,1.17698298241119,0.837702168729237,6.8163647038123
1:49:6,PISY,68,340,0.7,30,23,2,69.8255849823364,4.44955334767078,2.42926876617079,19.061381968746,0.31281696695838,1.30242965533905,4.93973996351895,1.21897955257072,0.70238738362887,8.81070592831936
1:95:13,PISY,70,380,0.8,28,24,2,78.1318668420874,4.71033241054331,2.49951580509492,20.9356074356874,0.230001894098678,1.23760042261011,4.55046228505285,1.16810743559997,0.66510185468223,9.37229372195631
1:118:2,PISY,80,420,0.8,32,25,2,85.499467651076,4.99360023791689,2.42591608047805,22.5750408877557,0.241729672443677,1.51725199915167,5.44165781051826,1.24691937013084,0.329321276439542,9.72643213124694
2:243:19,PISY,49,230,0.8,24,18,0,46.9100031583828,3.35339682127237,1.64234776419613,10.9206133612667,0.187764669592854,0.869363821399764,4.35835134693512,0.894086861812737,1.35795865633116,5.29099063034388
4:88:16,PISY,55,360,0.8,26,21,2,74.4045070844988,5.07262184696592,3.06098061858429,20.7667306611801,0.207711506318883,0.817884307899955,4.44265251602373,1.03114553920337,1.44178785385811,10.6064201763457
4:127:1,PISY,58,360,0.8,24,22,1,74.0474883356321,4.7995730482973,2.50881839268941,18.6076489863138,0.208109702258172,1.02207812877205,3.80318339743945,1.04936253188834,1.14493670605206,8.17112445960868
1:164:21,PISY,68,320,0.8,28,20,0,65.1841253097464,3.82740718169066,1.59622216259073,14.2650338419571,0.216842719662715,1.55849335015136,5.15014652627831,1.00994135053365,0.593653000754726,6.35040812650892
3:267:14,PISY,80,240,0.5,32,23,2,48.3837427636807,3.16814705351978,1.45848938113909,13.6824271371285,0.708270593924487,1.93259779097992,4.76943770387909,1.43940394939977,0.105886260901854,6.1880924072252
2:11:11,PISY,63,310,0.9,24,20,1,63.8281313340663,3.76317975077633,1.82798699996925,15.6645986051357,0.160992044811395,1.0580751030011,4.25368242864554,0.922633061733542,0.781998179682878,7.95526767421358
4:273:3,PISY,50,230,0.8,22,18,0,46.9400665887904,3.30290772726669,1.60444785656652,10.8773845894803,0.189567475510138,0.903558178608234,3.80945926630261,0.875228630262636,1.32675323100643,5.32702212054116
3:182:10,PISY,70,400,0.8,26,25,3,82.5966927170312,5.05304247831709,2.97084912802696,24.0215795874997,0.23437337666257,1.10860718021285,3.94664425330848,1.18507298233579,0.731146573967726,11.2652080169269
6:50:5,PISY,50,230,0.6,26,20,2,47.1746078279271,3.74517539060118,2.34666573498276,13.939301724475,0.389649314481485,0.820061831839854,4.0919417872582,1.12786864135678,1.11203974569705,7.21582480447617
5:60:19,PISY,43,280,0.95,20,17,2,57.5580740433022,4.42836440407846,2.79708724029211,16.8073389747449,0.120164503654493,0.430944193813111,3.66110466194764,0.756501617084507,1.414083341157,11.053814718421
1:71:24,PISY,80,340,0.7,30,23,1,68.6925948038683,4.12577754757385,1.80032159748044,16.7436333070554,0.325410729456972,1.89996070761589,4.93973996351895,1.21897955257072,0.275165368283901,7.16199842111222
2:151:15,PISY,60,240,0.8,26,18,2,49.5958272089858,3.2060212460132,1.85464360148693,13.6142416312369,0.215845039240133,0.955655157200989,4.93286484225747,0.911793368428621,1.1658821908621,8.62392624895551
1:131:26,PISY,70,330,0.65,28,24,1,67.2388874219314,4.25405410555831,2.020185884707,16.7982728040786,0.367726412862065,1.61862632770747,4.18692026604027,1.28171581244628,0.486578368082591,6.61606477662202
2:65:22,PISY,65,270,0.8,26,22,1,55.4199568617795,3.38306440229782,1.66565006442343,13.6553644504914,0.218453693906482,1.24465922445075,4.30451521148684,1.07014411968135,0.805669661398333,6.0902012582419
4:203:2,PISY,52,430,0.9,26,23,1,88.5541186689894,5.87450687841594,3.13115911738648,22.5472607916652,0.147900517460504,0.750305379978864,4.37852877340272,1.05191974174456,1.24382298869838,9.15949007074777
2:14:35,PISY,56,310,0.9,20,19,1,63.9026557475846,4.0288995712918,2.07701182791876,16.0226071524196,0.152975549556274,0.860040332967747,3.32198255595361,0.846940780581399,1.08238100082848,8.62031092641227
4:292:9,PISY,68,390,0.8,24,23,2,80.3042283304235,4.89265547752292,2.64194093392653,21.6036779645675,0.227378239001417,1.18100466676362,3.69010792432739,1.08725413302634,0.753594021982691,10.2838415651238
1:66:24,PISY,54,370,0.8,26,23,1,76.07951497019,5.16335674915516,2.79119050616814,19.3906818898092,0.201562459984944,0.897968768295629,4.17653424312632,1.10878612652923,1.33986544171718,7.88142168878297
5:77:32,PISY,68,330,0.75,32,26,0,67.1371299988102,4.034193997663,1.69646803876065,14.7885008957723,0.253379352444934,1.63936561604223,5.16328470557454,1.3242190024944,0.590367611137226,4.62256673024075
6:219:16,PISY,65,430,0.8,28,25,2,88.6984131004715,5.50693588228219,3.0519816512549,24.02308812314,0.223253815592436,1.09614049783752,4.42606396945896,1.20678622570507,0.898715607361344,10.0622730409177
2:44:19,PISY,60,300,0.75,26,22,2,61.9173156023162,4.09604348815629,2.3892349695027,17.107669495737,0.252213569153644,1.0052453578686,4.19454375174105,1.10146603288858,1.15942997510607,8.32464304818012
3:323:7,PISY,52,280,0.8,24,19,1,57.5366163182471,4.01057210261763,2.20432635055035,14.7822815197827,0.198099816825084,0.83719874936338,4.20125046682036,0.933507104811489,1.42956273773644,7.67614431391175
2:227:14,PISY,70,350,0.85,26,21,1,71.6910510339022,4.14771633533668,1.92969447307284,17.3868950061115,0.193889893983775,1.33207706000719,4.55197900671119,1.00357753642774,0.569135520998905,8.38219743720093
4:307:1,PISY,45,270,0.9,16,16,1,55.3131021032508,4.1227996941986,2.32622790622324,14.5662293733364,0.138038830547322,0.567944322860148,2.64334460374097,0.699121187889837,1.43219153441115,9.53261564010884
1:112:1,PISY,55,220,0.7,22,19,1,45.1269839405444,3.16384411484794,1.71484728978547,11.6273258169009,0.279616284192761,1.02418586316207,3.48068642370433,0.970022550371085,1.20469011320304,6.07232892386384
2:366:15,PISY,65,220,0.5,32,23,2,44.9411492080811,3.12819525987754,1.64286429271445,13.0363408428935,0.654136130525742,1.39620755544159,4.76943770387909,1.43940394939977,0.288962912771601,5.67241803995644
2:296:5,PISY,55,290,0.8,26,19,2,59.9369640402907,4.08627871005588,2.46578994274846,16.7287552548395,0.207711506318883,0.817884307899955,4.75505508197948,0.951994290378457,1.44178785385811,9.71959431960535
7:304:10,PISY,44,200,0.5,20,18,2,40.6392156015412,3.70254720641264,2.31626342464629,12.7850680367056,0.547538764530109,0.679861862754658,2.7225554712346,1.05492586381581,0.594916456518572,7.33519002687649
2:98:6,PISY,75,300,0.7,40,28,2,61.2482600773079,3.78565735661342,1.94378058834998,16.514400231729,0.324877160304343,1.52017188574398,6.7449263280096,1.53031102488035,0.442931231771355,5.90029506817614
7:52:11,PISY,55,280,0.8,20,19,0,57.249649512012,3.7615139698522,1.75307691808688,12.9982055650292,0.198087240596252,1.07930755138189,3.16872963911717,0.892726079979338,1.13578619379526,6.0939610422185
2:301:31,PISY,70,280,0.7,26,21,1,57.137274518302,3.54232497217797,1.68839871741501,14.1335588940878,0.309623073487492,1.54977035851839,4.21102262980785,1.09456704317772,0.555727825327859,6.70575794976075
7:156:1,PISY,53,410,0.9,28,22,1,84.4661143572342,5.52718093431729,2.92172041945684,21.4188548421726,0.149205285219401,0.77742750550257,5.06088086017138,1.03386144382069,1.2056425908364,9.19477977615141
3:55:30,PISY,53,260,0.8,18,17,1,53.4463417366377,3.67484062654824,2.00313087809382,13.6755198385918,0.199847439203118,0.867461906438388,2.90333550831534,0.796086946637277,1.38568087143282,8.41240351913279
4:113:3,PISY,58,390,0.9,24,21,2,80.7925724696522,5.06890835364132,2.89230183761918,22.1164976498828,0.158787914477206,0.806694964337273,4.11507286075599,0.959263839923582,1.11122527887022,11.5622506090112
1:176:30,PISY,50,340,0.85,20,20,1,69.8761587974867,4.89605067450083,2.69985254303701,18.016392824770598,0.167568213787909,0.736973177488559,3.13557662713147,0.905160825318931,1.44119406193173,8.850099583544
7:171:9,PISY,58,360,0.9,22,20,1,74.2103286756241,4.57780479564183,2.32053458957265,18.4813375798427,0.155373857209128,0.915996015712567,3.71797238309103,0.903172728898907,0.996177752819053,9.30128842745208
4:266:13,PISY,73,390,0.8,28,23,1,79.5908039604071,4.65669412759841,2.1382560412378,19.2995899187539,0.228730932946575,1.50143543673463,4.68387991018356,1.12910162048502,0.489242110908053,8.25956247178345
3:324:17,PISY,70,360,0.7,28,24,4,74.4227911578159,4.82400660167823,3.13898015761128,23.6091591190403,0.327840184068979,1.10946939170967,4.31321144053715,1.239952900234,0.740816838516314,12.4467212008501
4:271:11,PISY,65,430,0.8,26,25,3,89.0787085229537,5.61222427369289,3.44611870765449,26.1859560945264,0.227497042223282,0.98189141198087,3.94664425330848,1.18507298233579,0.987958209209196,12.1100986181964
3:89:12,PISY,55,370,0.8,24,21,2,76.4712989479571,5.21352800938164,3.14600785798941,21.3435842906574,0.207711506318883,0.817884307899955,3.92523233381672,1.01112128157655,1.44178785385811,10.969314680344
3:32:23,PISY,55,290,0.9,18,17,2,60.0687734483042,3.89746881378524,2.28073537305119,16.6151980501489,0.155076565740537,0.732995596188199,3.04375286349497,0.755257984634261,1.25445972402326,11.543067401784599
7:33:44,PISY,41,180,0.7,20,15,2,36.677645403271,3.32980609446323,2.27556986974894,11.1353325513882,0.248158413723803,0.510530222540051,3.52645336942927,0.784722443487751,1.72627142394461,8.34909347933582
