ID,TrSP,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter,Bark,level,C_2020,C_2016,C_dif
6:124:15,BEPE,19.817133414259605,3.413453588681373,0.8210197999566522,6.93222345344368,0.256704863436384,0.2060495420613504,0.541916633254285,0.3005833026248731,0.11887684461300688,0.69398051461458,3.1474270716765256,2,29.317145575178635,32.84446556717727,-10.739465328745117
6:105:16,BEPE,10.65200474812418,1.524764273894181,0.5848479031899978,4.70833945727341,0.22066565386641387,0.1292957769975488,0.217704811945604,0.13704317407515418,0.04041848886660781,0.568371021958326,1.6917889894079579,2,15.766904842325971,18.300366990538315,-13.843777829822749
6:105:13,BEPE,16.87702935650843,2.208359417010084,0.8248431616529103,8.41902725150767,0.2000576423441928,0.1735058118187336,0.432428696311769,0.2783658010275345,0.0951471765433861,0.584650486290198,2.680469368386633,2,24.354856917893873,27.241030698050825,-10.594950727629648
6:105:11,PISY,41.77371773526461,3.20405772766608,1.744777568045619,12.837254970444,0.098801562979854,0.41371677989501604,4.37516789322129,0.731208678846345,0.7654011990798251,1.961580573436059,6.634649287365556,2,61.703079005800255,69.05967056990765,-10.652514707061156
6:105:9,BEPE,36.77419786584945,5.4051490417853705,1.386783149907447,15.6404372038171,0.273543458914938,0.2993338899157852,1.05875135369097,0.6449156207390959,0.2811202877452802,0.8276322796852679,5.840607896340796,2,52.7920348445744,57.61093383372655,-8.364556289020037
6:105:7,PISY,43.26083798798154,3.252361586736555,1.539739170464409,11.8872534277529,0.09629400704754841,0.48080861083399606,3.73329297387976,0.746966602225221,0.6725888056903658,1.506380801263248,6.870838974561774,2,62.160109520684415,68.52516007118537,-9.288632881541329
6:105:6,POTR,36.19606291840759,6.121830763676692,0.8846095362397929,14.744747300178,0.32959447737756,0.438764370418716,2.39628286308474,0.7487383885362919,1.53159956944701,0.925233241010781,5.748786463511794,2,55.32150259171097,61.30211560468243,-9.755965114709099
6:105:5,BEPE,27.846810691790544,4.027805278967907,1.18537599419676,14.6437828084895,0.2595838854255888,0.3015786180374672,0.860653496988275,0.549599765465604,0.22145230498539747,0.686327320934892,4.4227287569314395,2,40.36191611372388,44.42251774630135,-9.14086332469429
6:146:14,BEPE,13.656284105135958,3.943490066519391,0.7734425823766872,5.14781318516329,0.19843744794415022,0.1291455066571492,0.454740317495958,0.2133487760620545,0.08995813051181949,0.615585855586176,2.1689392402274756,2,22.24337202851682,25.2315635475552,-11.843069151883455
6:128:1,PISY,59.71934255263752,3.780677479025943,1.5775706600837731,17.0474917161878,0.0996708478028724,0.827854982925968,5.15794204050701,0.926528561981358,0.1299392735585497,1.9765922314789348,9.484836758360077,2,83.68095538836201,91.86935529920004,-8.91309173137229
