OID_,VALUE,ZONE_CODE,COUNT,AREA,MEDIAN
1613,2:302:25,1613,311,31100,-2.113401882256084
1614,2:302:29,1614,411,41100,-2.286203369308704
1615,2:302:35,1615,385,38500,-2.291966383642654
1616,2:302:34,1616,279,27900,-0.299306388766993
1617,2:302:33,1617,89,8900,-0.418727732060348
1618,2:302:28,1618,75,7500,-6.756633347546505
1619,2:302:22,1619,3598,359800,-0.399285074061051
1620,2:302:21,1620,265,26500,-2.52901782376146
1621,2:270:25,1621,198,19800,-15.954897100460293
1622,2:270:24,1622,274,27400,-12.674402257358047
1623,2:270:20,1623,361,36100,-11.780248556158071
1624,2:270:21,1624,206,20600,-9.363036809334858
1625,2:270:18,1625,153,15300,-7.913394109049545
1626,2:270:16,1626,1023,102300,-10.204248058147764
1627,2:270:15,1627,441,44100,-16.00260224390154
1628,2:270:17,1628,61,6100,-19.644089822257058
1629,2:270:13,1629,122,12200,-17.188674969367312
1630,2:270:14,1630,325,32500,-13.560727747238044
1631,2:270:10,1631,66,6600,-17.72395435077705
1632,2:270:11,1632,112,11200,-18.76172621508891
1633,2:270:7,1633,137,13700,-11.61451039631311
1634,2:270:8,1634,284,28400,-12.551674655631976
1635,2:270:6,1635,169,16900,-7.491985613266062
1636,2:270:5,1636,1162,116200,-13.90567211066745
1637,2:270:4,1637,170,17000,-13.48816855119664
1638,2:270:3,1638,271,27100,-9.54346147113242
1639,2:270:1,1639,126,12600,-2.501985413575816
1640,2:250:24,1640,149,14900,-17.66830562028929
1641,2:250:23,1641,440,44000,-18.92338908012906
1642,2:250:20,1642,482,48200,-12.163680482649397
1643,2:250:10,1643,236,23600,-5.411366810604064
1644,2:250:19,1644,587,58700,-18.141943433203554
1645,2:250:1,1645,906,90600,-6.271636797344497
1646,2:228:5,1646,45,4500,0.353946004542505
1647,2:228:12,1647,181,18100,-10.150925775618546
1648,2:228:8,1648,318,31800,-1.609503364916829
1649,2:228:11,1649,213,21300,1.002548899529616
1650,2:228:27,1650,76,7600,-5.493836695933318
1651,2:228:31,1651,379,37900,-12.288924884418034
1652,2:228:26,1652,312,31200,-7.931855268813223
1653,2:228:16,1653,144,14400,-5.699405562568812
1654,2:228:10,1654,273,27300,-3.239050985358463
1655,2:228:42,1655,190,19000,-10.165989797249692
1656,2:228:7,1656,65,6500,-4.128476426822347
1657,2:228:40,1657,167,16700,-8.93859777141599
1658,2:228:15,1658,116,11600,-5.237744147359065
1659,2:228:9,1659,175,17500,-1.929309930271337
1660,2:228:25,1660,1253,125300,-9.104122281894945
1661,2:228:39,1661,196,19600,-6.864153285632263
1662,2:228:45,1662,107,10700,-5.094439746123081
1663,2:228:6,1663,188,18800,-10.960126625975025
1664,2:228:38,1664,43,4300,-5.966784209386076
1665,2:228:37,1665,92,9200,-3.696458724917524
1666,2:228:30,1666,198,19800,-9.958042114691464
1667,2:228:24,1667,82,8200,-8.63317677081061
1668,2:228:23,1668,30,3000,-9.172464847795455
1669,2:228:22,1669,93,9300,-11.846635050683316
1670,2:228:2,1670,232,23200,-6.001936419856429
1671,2:228:14,1671,1074,107400,-10.351854482379014
1672,2:228:1,1672,45,4500,-8.985443169108194
1673,2:318:37,1673,804,80400,-5.404326076932813
1674,2:318:4,1674,1191,119100,-6.461768179737136
1675,2:318:3,1675,62,6200,-7.95754443197429
1676,2:318:5,1676,104,10400,-7.834121209527341
1677,2:318:2,1677,1397,139700,-4.302288436819884
1678,2:321:4,1678,29,2900,-8.813125254878333
1679,2:321:1,1679,999,99900,-4.775971193905617
1680,2:150:1,1680,1075,107500,-6.204659322076921
1681,2:80:27,1681,149,14900,-3.93193037189203
1682,2:80:3,1682,448,44800,-0.777068334316076
1683,2:80:22,1683,159,15900,0.121532585892178
1684,2:80:23,1684,674,67400,-2.95662258173054
1685,2:80:29,1685,159,15900,-0.007845094120421
1686,2:80:30,1686,217,21700,-0.541910207849284
1687,2:316:15,1687,211,21100,-3.417045976568243
1688,2:227:24,1688,186,18600,-5.560694713019732
1689,2:282:22,1689,137,13700,-6.980281154752174
1690,2:282:3,1690,79,7900,3.086606704728877
1691,2:299:29,1691,282,28200,-2.773988004743708
1692,2:299:30,1692,284,28400,-5.3358584887919704
1693,2:276:12,1693,208,20800,-4.986856818401245
1694,2:276:10,1694,156,15600,-15.359774420469503
1695,2:298:33,1695,44,4400,-1.781736009985254
1696,2:251:18,1696,57,5700,-8.433088977793206
1697,2:225:2,1697,47,4700,-0.468136273698044
1698,2:225:1,1698,123,12300,-1.948151102380141
1699,2:279:7,1699,144,14400,-4.947525533245501
1700,2:259:16,1700,93,9300,-16.694611352289602
1701,2:248:23,1701,42,4200,-14.130701293041255
1702,2:248:5,1702,74,7400,-4.528006852810051
1703,2:248:21,1703,169,16900,-9.402463128235091
1704,2:297:13,1704,165,16500,-3.628899810722643
1705,2:315:10,1705,375,37500,-15.32296632672352
1706,2:227:21,1706,473,47300,-7.492306462808569
1707,2:289:12,1707,145,14500,0.382157933976416
1708,2:119:33,1708,32,3200,-1.927038286944347
1709,2:140:18,1709,205,20500,-1.203009700202766
1710,3:111:26,1710,175,17500,-13.232079013612827
1711,3:111:32,1711,634,63400,-15.207284691069818
1712,3:113:18,1712,578,57800,0.336068975468722
1713,3:113:24,1713,214,21400,-4.345369973561003
1714,3:113:26,1714,92,9200,-8.609817501222924
1715,3:113:25,1715,94,9400,5.541246781619753
1716,3:113:15,1716,406,40600,-8.274292322870428
1717,3:120:3,1717,252,25200,0.662975971584247
1718,3:120:2,1718,49,4900,7.166487373381853
1719,3:120:4,1719,403,40300,-14.654231967497935
1720,3:120:5,1720,272,27200,-9.319573924966821
1721,3:120:6,1721,58,5800,-13.58562903987627
1722,3:120:7,1722,180,18000,-18.639654247065366
1723,3:120:9,1723,296,29600,-19.12879711633085
1724,3:120:8,1724,345,34500,-17.592736226257262
1725,3:120:14,1725,505,50500,-9.19650958826576
1726,3:120:15,1726,433,43300,-8.673564694547427
1727,3:120:18,1727,175,17500,-5.460103579600334
1728,3:120:19,1728,131,13100,3.941686916384834
1729,3:121:4,1729,1263,126300,-14.004019163863154
1730,3:121:8,1730,448,44800,-8.910919343875857
1731,3:121:7,1731,211,21100,-11.724956632729175
1732,3:121:9,1732,646,64600,-7.516511044230122
1733,3:121:10,1733,235,23500,-13.458326151463535
1734,3:121:11,1734,247,24700,-15.041020083086293
1735,3:121:12,1735,202,20200,-17.428013330901912
1736,3:121:13,1736,192,19200,-20.579323815364575
1737,3:121:5,1737,182,18200,-16.68969445069432
1738,3:121:2,1738,307,30700,-10.69262600179361
1739,3:121:3,1739,256,25600,-5.404634422245875
1740,3:121:1,1740,432,43200,-5.046188924175226
1741,3:121:6,1741,192,19200,-4.647948693960751
1742,3:123:4,1742,561,56100,-9.90246498148497
1743,3:123:23,1743,156,15600,-3.054067170763407
1744,3:122:19,1744,443,44300,-7.215495961769487
1745,3:122:15,1745,197,19700,0.186923265492646
1746,3:122:22,1746,46,4600,-0.747351634719644
1747,3:122:24,1747,547,54700,-2.139968368596209
1748,3:122:18,1748,314,31400,-21.981480943304053
1749,3:122:10,1749,451,45100,-22.32578674967837
1750,3:122:3,1750,387,38700,-3.566911454141949
1751,3:122:2,1751,152,15200,-11.94477341772691
1752,3:122:46,1752,336,33600,-10.01050364286358
1753,3:122:34,1753,59,5900,-11.243494604519931
1754,3:122:32,1754,1707,170700,-23.833915369391928
1755,3:122:29,1755,451,45100,-9.729599657878788
1756,3:122:25,1756,215,21500,-0.239522642804477
1757,3:122:30,1757,448,44800,-2.682318466065047
1758,3:122:31,1758,166,16600,-3.788187020432644
1759,3:124:54,1759,352,35200,-1.101190084823302
1760,3:124:56,1760,514,51400,-4.630661527314579
1761,3:124:58,1761,171,17100,-2.800290008804541
1762,3:124:60,1762,140,14000,-1.047334610911493
1763,3:127:10,1763,230,23000,-2.729971826827422
1764,3:128:7,1764,117,11700,-7.779838194105721
1765,3:128:2,1765,468,46800,-0.878839072243632
1766,3:130:22,1766,385,38500,-10.117339989867867
1767,3:130:47,1767,149,14900,-10.136772585331736
1768,3:130:49,1768,46,4600,-12.868130547765936
1769,3:130:48,1769,47,4700,-17.323454377751688
1770,3:130:20,1770,1172,117200,-20.476390819058423
1771,3:130:5,1771,212,21200,-1.1295069720458
1772,3:130:21,1772,80,8000,-21.511711135378487
1773,3:130:19,1773,366,36600,-9.88630029544456
1774,3:130:23,1774,233,23300,-10.89734393658578
1775,3:130:18,1775,86,8600,-2.469426098476225
1776,3:130:17,1776,255,25500,1.160801389768206
1777,3:130:16,1777,285,28500,-3.09132914755888
1778,3:130:12,1778,68,6800,0.042685712520839
1779,3:130:9,1779,325,32500,-20.64383193899684
1780,3:130:7,1780,36,3600,-9.354703046014501
1781,3:130:8,1781,114,11400,-21.120112325183175
1782,3:130:2,1782,237,23700,-18.43963594532383
1783,3:130:10,1783,133,13300,-11.915229675836487
1784,3:130:14,1784,835,83500,-12.881392267562939
1785,3:138:2,1785,758,75800,-18.664498255137026
1786,3:139:5,1786,467,46700,-18.29915418252109
1787,3:139:6,1787,727,72700,-8.724455268647553
1788,3:140:2,1788,344,34400,-8.303897938769989
1789,3:140:6,1789,116,11600,-6.030832008706573
1790,3:144:2,1790,346,34600,-6.748808234266821
1791,3:141:1,1791,177,17700,-2.257609580188626
1792,3:141:3,1792,322,32200,-6.518686308245952
1793,3:141:17,1793,264,26400,-5.414535889017346
1794,3:141:22,1794,288,28800,-17.654647015262317
1795,3:141:27,1795,299,29900,-21.60777902510389
1796,3:141:31,1796,141,14100,-14.62255253632704
1797,3:137:4,1797,95,9500,-6.603784115447009
1798,3:134:20,1798,48,4800,-19.552346610502468
1799,3:134:17,1799,143,14300,-14.045469029918541
1800,3:134:16,1800,154,15400,-25.225138918155714
1801,3:134:15,1801,228,22800,-22.569265367748883
1802,3:134:14,1802,495,49500,-20.477380521933064
1803,3:134:11,1803,508,50800,-20.50728624786806
1804,3:134:10,1804,409,40900,-22.016820115576806
1805,3:134:9,1805,327,32700,-29.14203522772506
1806,3:134:1,1806,235,23500,-23.012089384638774
1807,3:134:2,1807,432,43200,-22.014818224680795
1808,3:134:3,1808,247,24700,-12.986726631080472
1809,3:134:13,1809,93,9300,-17.762106362549897
1810,3:134:18,1810,44,4400,-11.959562983150185
1811,3:134:7,1811,120,12000,-16.18636267515068
1812,3:134:8,1812,212,21200,-4.349704692805769
1813,3:134:4,1813,624,62400,-2.924333710088515
1814,3:133:3,1814,134,13400,-26.689775898842655
1815,3:133:2,1815,258,25800,-23.210562056349538
1816,3:133:1,1816,350,35000,-17.301697748246056
1817,3:133:4,1817,548,54800,-24.718201206858502
1818,3:133:6,1818,144,14400,-30.05490750114687
1819,3:133:9,1819,39,3900,-35.42132347214399
1820,3:133:5,1820,1019,101900,-30.37036004906215
1821,3:133:8,1821,22,2200,-34.96018179057819
1822,3:133:11,1822,667,66700,-25.447591065086648
1823,3:132:2,1823,604,60400,-19.524764604167018
1824,3:132:3,1824,150,15000,-32.15547994440236
1825,3:132:9,1825,80,8000,-30.970320232196496
1826,3:132:4,1826,305,30500,-24.436264343725238
1827,3:132:1,1827,660,66000,-16.831603568599256
1828,3:132:5,1828,331,33100,-28.127305810987284
1829,3:132:6,1829,106,10600,-24.832049446903497
1830,3:132:7,1830,255,25500,-27.12711768266888
1831,3:132:10,1831,527,52700,-20.95845703566456
1832,3:132:8,1832,795,79500,-26.882232407142652
1833,3:132:12,1833,180,18000,-22.58482556290366
1834,3:132:11,1834,1036,103600,-27.7516183851893
1835,3:131:13,1835,121,12100,-21.955798812495264
1836,3:131:10,1836,478,47800,-20.487196284143575
1837,3:131:9,1837,700,70000,-25.24777560023943
1838,3:131:5,1838,226,22600,-25.081347610570642
1839,3:131:6,1839,76,7600,-15.33700735659618
1840,3:131:3,1840,405,40500,-12.248066215601291
1841,3:131:1,1841,200,20000,-5.049288515824628
1842,3:131:16,1842,169,16900,-10.255284875483033
1843,3:131:2,1843,411,41100,-7.788589043228966
1844,3:131:4,1844,200,20000,-20.60364529693426
1845,3:131:7,1845,240,24000,-21.307534260279404
1846,3:131:11,1846,292,29200,-17.569171730484562
1847,3:131:14,1847,436,43600,-17.57701229779375
1848,3:131:8,1848,416,41600,-27.817293420110772
1849,3:131:12,1849,846,84600,-24.54863877415712
1850,3:133:10,1850,1738,173800,-24.296730185018003
1851,3:122:26,1851,1126,112600,-1.880478911064815
1852,3:122:41,1852,746,74600,-3.148590650088413
1853,3:122:33,1853,609,60900,-14.96950406260131
1854,3:134:12,1854,1683,168300,-11.51703080513602
1855,3:139:1,1855,127,12700,-23.883693110043993
1856,4:43:5,1856,189,18900,-4.683309916388496
1857,4:43:4,1857,215,21500,-9.110567123904334
1858,4:43:2,1858,290,29000,-6.163941792769842
1859,4:44:12,1859,277,27700,-3.108440569683473
1860,4:109:15,1860,72,7200,-0.474174291223842
1861,4:109:3,1861,1430,143000,-2.826721485760619
1862,4:109:2,1862,1479,147900,-2.425412659930774
1863,4:97:3,1863,1432,143200,-1.098459155029943
1864,4:79:12,1864,185,18500,-2.298146115547822
1865,4:79:11,1865,210,21000,-1.813323058535421
1866,4:79:10,1866,120,12000,-2.150545191987919
1867,4:79:9,1867,110,11000,-1.985193368023952
1868,4:79:8,1868,173,17300,-2.140562428059966
1869,4:79:3,1869,1153,115300,-2.818682316287787
1870,4:63:6,1870,39,3900,-4.014424991930611
1871,4:63:5,1871,528,52800,-4.697455659327201
1872,4:63:10,1872,252,25200,-3.258539282589124
1873,4:63:23,1873,376,37600,-3.082874534469406
1874,4:63:19,1874,310,31000,-0.639440444152101
1875,4:63:18,1875,227,22700,-0.168724094246874
1876,4:63:15,1876,324,32400,-1.196668674984664
1877,4:62:9,1877,2125,212500,-1.810714505829554
1878,4:62:15,1878,327,32700,-0.986366832012116
1879,4:62:19,1879,136,13600,-2.740876889309598
1880,4:62:10,1880,239,23900,-2.10050863171785
1881,4:62:3,1881,264,26400,-3.002132761272068
1882,4:62:2,1882,67,6700,-2.615953552380249
1883,4:62:1,1883,266,26600,-1.747051879792617
1884,4:61:12,1884,876,87600,-2.115696591858018
1885,4:42:11,1885,51,5100,-3.382784296266911
1886,4:42:8,1886,112,11200,-9.479512172280575
1887,4:40:7,1887,613,61300,-1.788349800558765
1888,4:41:19,1888,289,28900,-1.668945783380528
1889,4:100:15,1889,269,26900,-1.929022564848296
1890,4:100:21,1890,131,13100,-7.049669559561251
1891,4:110:1,1891,1043,104300,-3.1483794385893362
1892,4:110:4,1892,37,3700,1.03524421673695
1893,4:110:3,1893,822,82200,-1.897167508635782
1894,4:110:5,1894,67,6700,-6.121435277387305
1895,4:110:7,1895,67,6700,-4.150378933963174
1896,4:110:8,1896,64,6400,-3.944299274451078
1897,4:110:6,1897,258,25800,-0.104802888582591
1898,4:110:10,1898,23,2300,2.436027010911532
1899,4:110:13,1899,423,42300,0.791123925736318
1900,4:110:14,1900,156,15600,-7.618519008442634
1901,4:110:16,1901,68,6800,-2.008463045661603
1902,4:110:15,1902,729,72900,-1.502943447570929
1903,4:110:18,1903,60,6000,-1.732010841587644
1904,4:110:20,1904,185,18500,-5.886782403374107
1905,4:110:21,1905,246,24600,-2.866502849595887
1906,4:111:6,1906,400,40000,-5.345410859113434
1907,4:111:3,1907,707,70700,-4.895128101795679
1908,4:111:7,1908,201,20100,-4.89272103347651
1909,4:111:9,1909,60,6000,-1.085630449539366
1910,4:111:8,1910,1277,127700,-3.678848553131225
1911,4:111:13,1911,171,17100,-0.752520250121012
1912,4:112:1,1912,136,13600,-3.843803160461615
1913,4:112:2,1913,357,35700,-3.738576898837866
1914,4:112:3,1914,181,18100,-6.846309155303796
1915,4:112:11,1915,448,44800,-16.675227458788903
1916,4:112:4,1916,2508,250800,-8.943980041602758
1917,4:112:12,1917,2843,284300,-4.917229730879002
1918,4:112:17,1918,168,16800,-1.220353277696654
1919,4:112:14,1919,3149,314900,-4.970644586712225
1920,4:42:5,1920,91,9100,-5.608074379767253
1921,4:100:8,1921,2372,237200,-9.544109387258493
1922,4:100:12,1922,587,58700,-7.544351869450241
1923,4:100:19,1923,2275,227500,-6.54316716681785
1924,4:155:6,1924,1050,105000,-8.664363338846496
1925,4:155:7,1925,1130,113000,-13.138423861080092
1926,4:148:2,1926,355,35500,-22.026880903163644
1927,4:148:3,1927,34,3400,-31.218021606612524
1928,4:148:11,1928,162,16200,-16.46382997835186
1929,4:148:10,1929,561,56100,-14.072822080115566
1930,4:148:18,1930,478,47800,-10.217878143876108
1931,4:148:9,1931,901,90100,-10.067037518796205
1932,4:148:8,1932,319,31900,-17.71839533235236
1933,4:148:19,1933,238,23800,-7.486395310278581
1934,4:147:6,1934,1660,166000,-15.312643235123932
1935,4:147:7,1935,301,30100,-18.351900457579905
1936,4:147:4,1936,494,49400,-13.985080164850766
1937,4:147:5,1937,79,7900,-14.072865714030725
1938,4:147:2,1938,514,51400,-15.781745883290709
1939,4:147:3,1939,294,29400,-13.441204504013662
1940,4:147:1,1940,93,9300,-8.980213623606454
1941,4:131:9,1941,52,5200,-7.592400256503518
1942,4:142:1,1942,306,30600,-15.536322931521093
1943,4:142:9,1943,131,13100,-17.129215927868422
1944,4:142:12,1944,208,20800,-12.038986063979246
1945,4:142:11,1945,285,28500,-11.102759523790901
1946,4:142:15,1946,2089,208900,-14.842365965525845
1947,4:142:13,1947,270,27000,-8.41460643052119
1948,4:142:14,1948,456,45600,-4.555249684045824
1949,4:142:3,1949,190,19000,-12.24585189089164
1950,4:131:7,1950,387,38700,-14.182362538194452
1951,4:131:17,1951,105,10500,-18.249515721978714
1952,4:131:16,1952,93,9300,-19.186797180493908
1953,4:131:18,1953,15,1500,-13.51223875589373
1954,4:131:5,1954,1514,151400,-12.458973385127116
1955,4:131:12,1955,1305,130500,-15.637047118201004
1956,4:131:6,1956,209,20900,-10.939813212810149
1957,4:117:14,1957,342,34200,-6.38704732802073
1958,4:117:7,1958,103,10300,-4.288746766890854
1959,4:117:5,1959,289,28900,-6.94202173699182
1960,4:117:4,1960,272,27200,-13.077801819021012
1961,4:117:3,1961,80,8000,-9.544785123853224
1962,4:117:2,1962,225,22500,-7.399873321981969
1963,4:117:1,1963,50,5000,-9.589594730114666
1964,4:72:4,1964,1451,145100,-14.816422303105611
1965,4:72:16,1965,316,31600,-13.03729648658166
1966,4:72:6,1966,119,11900,-11.710119864694713
1967,4:72:15,1967,558,55800,-15.610261998866974
1968,4:72:18,1968,274,27400,-8.192320209274676
1969,4:72:9,1969,428,42800,-12.407306514112367
1970,4:72:14,1970,246,24600,-9.7261173507089609
1971,4:72:13,1971,262,26200,-12.125035254092303
1972,4:72:12,1972,273,27300,-13.517091861022223
1973,4:72:5,1973,283,28300,-14.748963982722534
1974,4:72:2,1974,362,36200,-21.60543973642526
1975,4:72:1,1975,910,91000,-7.388899352868837
1976,4:16:27,1976,196,19600,-10.317300423865532
1977,4:25:25,1977,1829,182900,-4.409913489335223
1978,4:25:23,1978,129,12900,0.24633743024346
1979,4:14:11,1979,364,36400,-4.143396027427553
1980,4:146:13,1980,3989,398900,-4.515674486238821
1981,4:130:6,1981,461,46100,-12.205725811996112
1982,4:130:12,1982,68,6800,-7.932066040862882
1983,4:130:14,1983,125,12500,-3.856646895802211
1984,4:130:15,1984,132,13200,-6.83210598281501
1985,4:130:13,1985,244,24400,-9.511993186702068
1986,4:130:9,1986,211,21100,-13.496416134578165
1987,4:130:10,1987,99,9900,-13.030704423217578
1988,4:130:7,1988,45,4500,-22.012905908244164
1989,4:130:5,1989,172,17200,-14.615125297206072
1990,4:130:8,1990,689,68900,-14.63399642365274
1991,4:130:4,1991,263,26300,-14.54841123642071
1992,4:130:1,1992,1134,113400,-16.1137309534437
1993,4:130:2,1993,122,12200,-15.964022743848169
1994,4:104:1,1994,912,91200,-4.163055681295268
1995,4:104:4,1995,908,90800,-6.126053720251972
1996,4:104:5,1996,114,11400,-8.264116540166334
1997,4:104:3,1997,137,13700,-6.248836595234886
1998,4:87:9,1998,816,81600,-6.747304934029637
1999,4:87:8,1999,569,56900,-7.032537978970993
2000,4:87:4,2000,954,95400,-7.590397034030007
2001,4:87:3,2001,1319,131900,-7.516185938672903
2002,4:87:2,2002,867,86700,-8.527770986535595
2003,4:87:13,2003,1384,138400,-10.624613868558399
2004,4:70:12,2004,333,33300,-3.697539366756555
2005,4:70:10,2005,469,46900,-5.222678750911227
2006,4:69:19,2006,313,31300,-2.8671241642964582
2007,4:69:20,2007,96,9600,-2.996936822951881
2008,4:69:21,2008,118,11800,-2.402122030575749
2009,4:69:16,2009,617,61700,-3.503271877986338
2010,4:69:15,2010,557,55700,-4.252599631373174
2011,4:69:14,2011,293,29300,-9.465809991019656
2012,4:69:13,2012,309,30900,-6.3691205493350624
2013,4:69:12,2013,409,40900,-5.336168611086246
2014,4:69:9,2014,317,31700,-0.757659619183159
2015,4:69:10,2015,177,17700,-5.626352644602789
2016,4:69:8,2016,313,31300,-5.572000981821261
2017,4:48:5,2017,1479,147900,-4.996857555832471
2018,4:48:7,2018,882,88200,-6.467386269080517
2019,4:47:10,2019,1211,121100,-7.709400099144707
2020,4:47:12,2020,558,55800,-7.371299109703634
2021,4:47:11,2021,371,37100,-11.63385601377184
2022,4:47:9,2022,43,4300,-7.945117124890155
2023,4:47:7,2023,822,82200,-7.749917912502845
2024,4:47:2,2024,101,10100,-7.476756745745902
2025,4:47:1,2025,275,27500,-10.647316808368375
2026,4:23:2,2026,313,31300,0.49598208308743
2027,4:23:3,2027,48,4800,-4.074732869915813
2028,4:23:4,2028,159,15900,1.268911104719923
2029,4:23:9,2029,745,74500,-0.914937967184645
2030,4:23:8,2030,359,35900,-1.889507465157365
2031,4:23:12,2031,167,16700,-0.582504378465934
2032,4:23:14,2032,267,26700,-0.469908240376174
2033,4:23:13,2033,146,14600,0.014979164260551
2034,4:23:18,2034,77,7700,-1.041331883874297
2035,4:22:3,2035,135,13500,0.528054487787383
2036,4:9:7,2036,707,70700,-3.727231508102816
2037,4:9:3,2037,672,67200,-5.606071998763131
2038,4:10:1,2038,134,13400,-4.61404531280718
2039,4:10:2,2039,85,8500,-5.396157807401022
2040,4:10:3,2040,90,9000,-12.405223538726741
2041,4:10:4,2041,96,9600,-9.37913124508695
2042,4:10:7,2042,341,34100,-8.31124182978095
2043,4:10:10,2043,290,29000,-1.978807794813527
2044,4:10:8,2044,86,8600,-4.781489750109515
2045,4:10:12,2045,69,6900,-1.506769976224021
2046,4:10:11,2046,211,21100,-0.897051409503875
2047,4:10:9,2047,629,62900,-4.739259494153081
2048,4:10:15,2048,235,23500,-1.524570312616123
2049,4:10:14,2049,236,23600,2.012550619243302
2050,4:11:2,2050,146,14600,-4.241114098383347
2051,4:11:4,2051,53,5300,-8.628174643302298
2052,4:11:5,2052,224,22400,-9.914173508677772
2053,4:11:10,2053,531,53100,-3.443583129805792
2054,4:11:9,2054,339,33900,-4.378585168265749
2055,4:11:3,2055,215,21500,-4.772906320466913
2056,4:11:7,2056,123,12300,-3.065661781278343
2057,4:11:8,2057,241,24100,-5.315066438549941
2058,4:11:12,2058,89,8900,-7.988218380534355
2059,4:11:15,2059,130,13000,-12.388032142430966
2060,4:11:13,2060,50,5000,-4.360649820454494
2061,4:11:14,2061,101,10100,-6.199192423341916
2062,4:12:13,2062,246,24600,0.220285155773594
2063,4:12:15,2063,452,45200,-0.412369779277975
2064,4:12:3,2064,112,11200,-2.180868433265239
2065,4:29:5,2065,204,20400,-3.697062802566787
2066,4:29:14,2066,143,14300,-5.949422192264351
2067,4:34:17,2067,440,44000,-3.766888064714556
2068,4:34:10,2068,92,9200,-5.239716523574305
2069,4:34:8,2069,834,83400,-6.681987781816992
2070,4:34:3,2070,1362,136200,-6.854292118547979
2071,4:35:4,2071,82,8200,-7.465672688565967
2072,4:35:9,2072,145,14500,-8.194378402458154
2073,4:35:6,2073,1660,166000,-5.845799439321406
2074,4:50:1,2074,522,52200,-11.206526906995464
2075,4:50:3,2075,770,77000,-8.296067747476073
2076,4:50:2,2076,284,28400,-4.66231465472981
2077,4:86:3,2077,493,49300,-7.587475120872289
2078,4:86:4,2078,339,33900,-5.306627762741063
2079,4:86:5,2079,86,8600,-9.583403533365413
2080,4:86:8,2080,481,48100,-5.497061915921893
2081,4:86:13,2081,43,4300,-5.605821625299572
2082,4:86:12,2082,46,4600,-11.756127377812014
2083,4:86:10,2083,193,19300,-8.324746492326481
2084,4:115:1,2084,1940,194000,-8.826881013510846
2085,4:115:2,2085,165,16500,-10.8664733284708
2086,4:115:4,2086,450,45000,-11.458956289868611
2087,4:115:5,2087,85,8500,-7.125799374053761
2088,4:115:3,2088,2150,215000,-8.40700765647679
2089,4:127:1,2089,770,77000,-9.621167987289684
2090,4:127:2,2090,339,33900,-12.119014821341745
2091,4:127:3,2091,904,90400,-9.484729830310597
2092,4:127:10,2092,735,73500,-10.172051758398206
2093,4:127:9,2093,127,12700,-9.050014549474803
2094,4:127:7,2094,533,53300,-14.360977507519696
2095,4:127:8,2095,285,28500,-12.128076308670597
2096,4:127:6,2096,277,27700,-13.379274499971356
2097,4:127:4,2097,186,18600,-4.630941923183644
2098,4:127:5,2098,978,97800,-9.468697073580095
2099,4:139:1,2099,21,2100,-3.983627692869028
2100,4:139:2,2100,52,5200,-4.571947660650423
2101,4:139:3,2101,155,15500,-10.50088212585082
2102,4:139:6,2102,97,9700,-14.105446533939745
2103,4:139:4,2103,1198,119800,-11.770984684200668
2104,4:139:9,2104,172,17200,-21.61316538414523
2105,4:139:8,2105,527,52700,-19.091175955581896
2106,4:139:10,2106,266,26600,-21.63236812785337
2107,4:139:13,2107,243,24300,-10.442350649506814
2108,4:139:12,2108,181,18100,-18.235352044933332
2109,4:139:7,2109,311,31100,-15.632289386561643
2110,4:139:11,2110,150,15000,-15.98370583769061
2111,4:139:19,2111,43,4300,-7.76365961758883
2112,4:139:18,2112,431,43100,-4.973780295454438
2113,4:139:17,2113,250,25000,-7.859285533842259
2114,4:139:16,2114,258,25800,-15.909048306486447
2115,4:139:14,2115,695,69500,-10.931340094618697
2116,4:128:6,2116,203,20300,-6.561714294666513
2117,4:129:1,2117,893,89300,-14.1766119888945
2118,4:129:2,2118,393,39300,-11.499549178545212
2119,4:129:4,2119,63,6300,-11.000752441994328
2120,4:129:5,2120,792,79200,-11.795550559512353
2121,4:129:8,2121,322,32200,-15.448815625507288
2122,4:129:7,2122,175,17500,-16.153103107255223
2123,4:129:10,2123,410,41000,-17.891976398443113
2124,4:129:13,2124,425,42500,-8.117923530746046
2125,4:129:12,2125,375,37500,-6.374832570962023
2126,4:129:6,2126,854,85400,-11.609346066986067
2127,4:140:2,2127,94,9400,-3.542470413343032
2128,4:140:8,2128,297,29700,-5.653116965982131
2129,4:140:3,2129,1640,164000,-6.023042859833097
2130,4:141:1,2130,108,10800,-8.735059450487203
2131,4:141:3,2131,380,38000,-5.570419056465747
2132,4:141:2,2132,116,11600,-11.4512888461716
2133,4:141:8,2133,120,12000,-16.130683378383022
2134,4:141:10,2134,667,66700,-10.138759503287531
2135,4:141:5,2135,1864,186400,-8.335853404245823
2136,4:12:1,2136,389,38900,-10.632490167778197
2137,4:116:3,2137,68,6800,-6.571727804842109
2138,4:116:10,2138,296,29600,-6.260544330479699
2139,4:24:1,2139,50,5000,-3.564877806868808
2140,4:24:2,2140,157,15700,-2.078630059431253
2141,4:24:7,2141,43,4300,-0.269720900300858
2142,4:24:9,2142,280,28000,1.445373759099567
2143,4:24:3,2143,635,63500,-1.00997114812538
2144,4:24:16,2144,177,17700,0.788485949050139
2145,4:24:13,2145,18,1800,0.750098005896792
2146,4:24:10,2146,1723,172300,-2.401653929369473
2147,4:24:8,2147,54,5400,-0.162042374903271
2148,4:51:3,2148,442,44200,-12.06100301095822
